zip_code,location_id,facility_type,capacity_0_12,capacity_0_5
11220,25,large,400,200
11220,30,large,400,200
11220,33,large,400,200
11220,35,large,400,200
11220,36,large,400,200
11220,39,large,400,200
11220,41,large,400,200
11220,42,large,400,200
11220,43,large,400,200
11220,54,large,400,200
11220,55,large,400,200
11220,60,medium,200,100
11220,87,large,400,200
11221,0,large,400,200
11221,2,large,400,200
11221,22,large,400,200
11221,26,large,400,200
11221,36,large,400,200
11221,48,large,400,200
11221,56,large,400,200
11221,57,large,400,200
11221,59,large,400,200
11221,70,large,400,200
11221,89,large,400,200
11221,94,large,400,200
11221,95,large,400,200
11221,99,large,400,200
11222,1,large,400,200
11222,22,large,400,200
11222,25,large,400,200
11222,78,large,400,200
11222,80,large,400,200
11222,81,large,400,200
11222,97,large,400,200
11222,98,large,400,200
11223,2,large,400,200
11223,9,large,400,200
11223,14,large,400,200
11223,17,large,400,200
11223,18,large,400,200
11223,21,large,400,200
11223,33,large,400,200
11223,48,large,400,200
11223,50,large,400,200
11223,57,large,400,200
11223,61,large,400,200
11223,67,large,400,200
11223,76,large,400,200
11223,79,large,400,200
11223,83,large,400,200
11223,84,large,400,200
11223,87,large,400,200
11223,88,large,400,200
11223,89,large,400,200
11223,91,large,400,200
11223,93,large,400,200
11223,97,large,400,200
11224,0,large,400,200
11224,22,large,400,200
11224,47,large,400,200
11224,51,large,400,200
11224,54,large,400,200
11224,56,large,400,200
11224,60,large,400,200
11225,1,large,400,200
11225,3,large,400,200
11225,11,large,400,200
11225,24,large,400,200
11225,30,large,400,200
11225,53,large,400,200
11225,68,large,400,200
11225,74,large,400,200
11225,76,large,400,200
11225,98,large,400,200
11226,2,large,400,200
11226,9,large,400,200
11226,16,large,400,200
11226,26,large,400,200
11226,29,large,400,200
11226,31,large,400,200
11226,60,large,400,200
11226,61,large,400,200
11226,62,large,400,200
11226,64,large,400,200
11226,75,large,400,200
11226,76,large,400,200
11226,78,large,400,200
11226,79,large,400,200
11226,80,large,400,200
11226,81,large,400,200
11226,84,large,400,200
11226,88,large,400,200
11228,1,large,400,200
11228,2,large,400,200
11228,46,large,400,200
11228,75,large,400,200
11228,77,large,400,200
11228,79,large,400,200
11228,98,large,400,200
11229,0,large,400,200
11229,14,large,400,200
11229,19,large,400,200
11229,22,large,400,200
11229,23,large,400,200
11229,30,large,400,200
11229,43,large,400,200
11229,52,large,400,200
11229,53,large,400,200
11229,67,large,400,200
11229,68,large,400,200
11229,70,large,400,200
11229,78,large,400,200
11229,80,large,400,200
11229,95,large,400,200
11230,1,large,400,200
11230,3,large,400,200
11230,5,large,400,200
11230,11,small,100,50
11230,27,large,400,200
11230,32,large,400,200
11230,33,large,400,200
11230,34,large,400,200
11230,38,large,400,200
11230,39,large,400,200
11230,43,large,400,200
11230,48,large,400,200
11230,49,large,400,200
11230,51,large,400,200
11230,52,large,400,200
11230,54,large,400,200
11230,56,large,400,200
11230,66,large,400,200
11230,67,large,400,200
11230,71,large,400,200
11230,74,large,400,200
11230,82,large,400,200
11230,83,large,400,200
11230,85,large,400,200
11230,90,large,400,200
11230,92,large,400,200
11230,99,large,400,200
11231,0,large,400,200
11231,5,large,400,200
11231,12,large,400,200
11231,15,large,400,200
11231,23,large,400,200
11231,31,large,400,200
11231,33,large,400,200
11231,62,large,400,200
11231,79,large,400,200
11231,82,large,400,200
11232,28,large,400,200
11232,45,large,400,200
11232,59,large,400,200
11232,83,medium,200,100
11232,99,large,400,200
11233,1,large,400,200
11233,17,large,400,200
11233,18,large,400,200
11233,20,large,400,200
11233,28,large,400,200
11233,33,large,400,200
11233,39,large,400,200
11233,43,large,400,200
11233,45,large,400,200
11233,46,large,400,200
11233,60,large,400,200
11233,62,large,400,200
11233,63,large,400,200
11233,64,large,400,200
11233,66,large,400,200
11233,70,large,400,200
11233,71,large,400,200
11233,84,large,400,200
11234,2,large,400,200
11234,5,large,400,200
11234,9,large,400,200
11234,13,large,400,200
11234,15,large,400,200
11234,17,large,400,200
11234,18,large,400,200
11234,19,large,400,200
11234,21,large,400,200
11234,22,large,400,200
11234,28,large,400,200
11234,34,large,400,200
11234,72,large,400,200
11234,85,large,400,200
11234,88,large,400,200
11235,0,large,400,200
11235,11,large,400,200
11235,20,large,400,200
11235,28,large,400,200
11235,29,large,400,200
11235,32,large,400,200
11235,44,large,400,200
11235,49,large,400,200
11235,58,large,400,200
11235,62,large,400,200
11235,64,large,400,200
11235,84,large,400,200
11235,94,large,400,200
11235,98,large,400,200
11236,0,large,400,200
11236,4,large,400,200
11236,6,large,400,200
11236,7,large,400,200
11236,9,large,400,200
11236,12,large,400,200
11236,13,large,400,200
11236,14,large,400,200
11236,15,large,400,200
11236,22,large,400,200
11236,29,large,400,200
11236,38,large,400,200
11236,39,large,400,200
11236,40,large,400,200
11236,41,large,400,200
11236,49,large,400,200
11236,67,large,400,200
11236,83,large,400,200
11237,11,large,400,200
11237,29,large,400,200
11237,38,large,400,200
11237,90,large,400,200
11237,97,large,400,200
11237,99,large,400,200
11238,20,large,400,200
11238,23,large,400,200
11238,27,large,400,200
11238,36,large,400,200
11238,45,large,400,200
11238,52,large,400,200
11238,69,large,400,200
11238,78,large,400,200
11238,80,large,400,200
11238,81,large,400,200
11238,87,large,400,200
11238,91,large,400,200
11238,93,large,400,200
11238,95,large,400,200
11239,9,large,400,200
11239,20,small,100,50
11249,2,large,400,200
11249,4,large,400,200
11249,5,large,400,200
11249,7,large,400,200
11249,8,large,400,200
11249,9,large,400,200
11249,10,large,400,200
11249,11,large,400,200
11249,15,large,400,200
11249,47,large,400,200
11249,50,large,400,200
11249,59,large,400,200
11249,66,large,400,200
11249,68,large,400,200
11249,77,large,400,200
11249,92,large,400,200
11354,1,large,400,200
11354,2,large,400,200
11354,4,large,400,200
11354,6,large,400,200
11354,8,large,400,200
11354,9,large,400,200
11354,10,large,400,200
11354,98,large,400,200
11355,0,large,400,200
11355,3,large,400,200
11355,5,large,400,200
11355,6,large,400,200
11355,9,large,400,200
11355,11,large,400,200
11355,14,large,400,200
11355,16,large,400,200
11355,17,large,400,200
11355,71,large,400,200
11355,98,large,400,200
11356,3,large,400,200
11356,11,large,400,200
11356,24,large,400,200
11356,26,large,400,200
11356,29,large,400,200
11356,82,large,400,200
11356,95,medium,200,100
11357,10,large,400,200
11357,15,large,400,200
11357,23,large,400,200
11357,42,large,400,200
11357,53,large,400,200
11357,77,large,400,200
11357,94,large,400,200
11358,4,large,400,200
11358,5,large,400,200
11358,13,medium,200,100
11358,27,large,400,200
11358,28,large,400,200
11358,49,large,400,200
11358,50,large,400,200
11360,1,large,400,200
11360,50,large,400,200
11360,72,large,400,200
11361,0,large,400,200
11361,1,large,400,200
11361,2,large,400,200
11361,57,large,400,200
11361,95,large,400,200
11362,49,large,400,200
11362,50,large,400,200
11363,64,large,400,200
11364,0,large,400,200
11364,4,large,400,200
11364,36,large,400,200
11364,70,large,400,200
11364,73,large,400,200
11364,77,large,400,200
11365,1,large,400,200
11365,3,large,400,200
11365,47,large,400,200
11365,70,large,400,200
11365,74,large,400,200
11365,82,large,400,200
11365,85,large,400,200
11365,92,large,400,200
11365,97,large,400,200
11366,9,large,400,200
11366,33,large,400,200
11366,76,large,400,200
11367,5,large,400,200
11367,13,large,400,200
11367,24,large,400,200
11367,29,large,400,200
11367,37,large,400,200
11367,44,large,400,200
11367,59,large,400,200
11367,79,large,400,200
11367,85,large,400,200
11367,86,large,400,200
11367,92,large,400,200
11367,98,large,400,200
11368,0,large,400,200
11368,1,large,400,200
11368,3,large,400,200
11368,7,large,400,200
11368,9,large,400,200
11368,13,large,400,200
11368,18,large,400,200
11368,22,large,400,200
11368,23,large,400,200
11368,25,large,400,200
11368,29,large,400,200
11368,31,large,400,200
11368,32,large,400,200
11368,33,large,400,200
11368,36,large,400,200
11368,38,large,400,200
11368,49,large,400,200
11368,72,large,400,200
11368,76,large,400,200
11368,80,large,400,200
11368,83,large,400,200
11368,84,large,400,200
11368,91,large,400,200
11368,94,large,400,200
11368,99,large,400,200
11369,0,large,400,200
11369,15,large,400,200
11369,24,large,400,200
11369,56,large,400,200
11369,88,small,100,50
11370,1,large,400,200
11370,62,large,400,200
11370,85,large,400,200
11370,86,large,400,200
11370,97,small,100,50
11372,1,large,400,200
11372,2,large,400,200
11372,8,large,400,200
11372,23,large,400,200
11372,35,large,400,200
11372,38,large,400,200
11372,51,large,400,200
11372,66,large,400,200
11372,80,large,400,200
11372,84,large,400,200
11372,93,large,400,200
11372,97,large,400,200
11373,3,large,400,200
11373,4,large,400,200
11373,8,large,400,200
11373,9,large,400,200
11373,15,large,400,200
11373,16,large,400,200
11373,17,large,400,200
11373,20,large,400,200
11373,21,large,400,200
11373,26,large,400,200
11373,58,large,400,200
11373,76,large,400,200
11373,82,large,400,200
11373,84,large,400,200
11373,86,large,400,200
11373,88,large,400,200
11373,96,large,400,200
11374,2,large,400,200
11374,4,large,400,200
11374,6,large,400,200
11374,8,large,400,200
11374,37,large,400,200
11374,64,large,400,200
11374,65,large,400,200
11374,77,large,400,200
11375,3,large,400,200
11375,20,large,400,200
11375,31,large,400,200
11375,32,large,400,200
11375,33,large,400,200
11375,34,large,400,200
11375,51,large,400,200
11375,77,large,400,200
11375,86,large,400,200
11375,87,large,400,200
11375,88,large,400,200
11375,89,large,400,200
11375,93,large,400,200
11375,99,large,400,200
11377,3,large,400,200
11377,4,large,400,200
11377,9,large,400,200
11377,15,large,400,200
11377,16,large,400,200
11377,20,large,400,200
11377,35,large,400,200
11377,42,large,400,200
11377,45,large,400,200
11377,46,large,400,200
11377,57,large,400,200
11377,61,large,400,200
11377,67,large,400,200
11377,82,large,400,200
11377,85,large,400,200
11377,98,large,400,200
11378,2,large,400,200
11378,3,large,400,200
11378,4,large,400,200
11378,23,large,400,200
11378,24,large,400,200
11378,25,large,400,200
11378,47,large,400,200
11378,48,large,400,200
11379,1,large,400,200
11379,2,large,400,200
11379,19,large,400,200
11379,58,large,400,200
11379,93,large,400,200
11385,0,large,400,200
11385,1,large,400,200
11385,2,large,400,200
11385,4,large,400,200
11385,5,large,400,200
11385,6,large,400,200
11385,7,large,400,200
11385,9,large,400,200
11385,12,large,400,200
11385,14,large,400,200
11385,15,large,400,200
11385,26,large,400,200
11385,40,large,400,200
11385,62,large,400,200
11385,63,large,400,200
11385,64,large,400,200
11385,79,large,400,200
11385,83,large,400,200
11385,99,large,400,200
11411,10,large,400,200
11411,60,large,400,200
11411,73,large,400,200
11412,0,large,400,200
11412,2,large,400,200
11412,3,large,400,200
11412,17,large,400,200
11412,24,large,400,200
11412,28,large,400,200
11412,48,large,400,200
11413,0,large,400,200
11413,10,large,400,200
11413,39,large,400,200
11413,60,large,400,200
11413,73,large,400,200
11413,85,large,400,200
11414,2,large,400,200
11414,4,large,400,200
11414,24,large,400,200
11414,25,large,400,200
11414,48,large,400,200
11414,50,large,400,200
11414,99,large,400,200
11415,0,large,400,200
11415,23,large,400,200
11415,50,large,400,200
11415,99,large,400,200
11416,4,large,400,200
11416,5,large,400,200
11416,17,large,400,200
11416,56,large,400,200
11416,57,large,400,200
11416,97,large,400,200
11417,0,large,400,200
11417,1,large,400,200
11417,9,large,400,200
11417,23,large,400,200
11417,50,large,400,200
11417,73,large,400,200
11417,85,large,400,200
11418,3,large,400,200
11418,4,large,400,200
11418,7,large,400,200
11418,8,large,400,200
11418,37,large,400,200
11418,83,large,400,200
11418,89,large,400,200
11419,1,large,400,200
11419,26,large,400,200
11419,27,large,400,200
11419,72,small,100,50
11419,75,large,400,200
11419,80,large,400,200
11419,93,large,400,200
11420,0,large,400,200
11420,1,large,400,200
11420,36,large,400,200
11420,58,large,400,200
11420,72,large,400,200
11420,78,large,400,200
11420,94,large,400,200
11420,96,large,400,200
11421,0,large,400,200
11421,8,large,400,200
11421,45,large,400,200
11421,48,large,400,200
11421,49,large,400,200
11421,58,large,400,200
11421,76,large,400,200
11421,87,large,400,200
11422,13,large,400,200
11422,41,large,400,200
11422,63,large,400,200
11422,97,large,400,200
11423,1,large,400,200
11423,57,large,400,200
11423,62,large,400,200
11423,67,small,100,50
11423,69,large,400,200
11426,24,large,400,200
11426,59,large,400,200
11426,69,large,400,200
11426,76,large,400,200
11427,1,large,400,200
11427,24,large,400,200
11427,46,large,400,200
11427,48,large,400,200
11427,85,large,400,200
11427,97,large,400,200
11428,51,large,400,200
11428,52,large,400,200
11428,72,large,400,200
11429,15,large,400,200
11429,40,large,400,200
11429,48,large,400,200
11429,54,large,400,200
11432,1,large,400,200
11432,19,large,400,200
11432,34,large,400,200
11432,38,large,400,200
11432,43,large,400,200
11432,44,large,400,200
11432,61,large,400,200
11432,68,large,400,200
11432,73,large,400,200
11432,80,large,400,200
11432,93,large,400,200
11432,95,large,400,200
11432,96,large,400,200
11433,0,large,400,200
11433,21,large,400,200
11433,39,large,400,200
11433,52,large,400,200
11433,71,large,400,200
11433,77,large,400,200
11433,87,large,400,200
11433,90,large,400,200
11433,98,large,400,200
11434,1,large,400,200
11434,5,large,400,200
11434,13,large,400,200
11434,19,large,400,200
11434,21,large,400,200
11434,22,large,400,200
11434,36,large,400,200
11434,46,large,400,200
11434,48,large,400,200
11434,73,large,400,200
11434,78,large,400,200
11434,79,large,400,200
11434,92,large,400,200
11435,2,large,400,200
11435,3,large,400,200
11435,7,large,400,200
11435,9,large,400,200
11435,11,large,400,200
11435,12,large,400,200
11435,17,large,400,200
11435,18,large,400,200
11435,48,large,400,200
11435,67,large,400,200
11435,70,large,400,200
11435,74,large,400,200
11435,76,large,400,200
11435,83,large,400,200
11435,85,large,400,200
11435,86,large,400,200
11436,4,large,400,200
11436,28,large,400,200
11436,99,large,400,200
11507,12,large,400,200
11510,1,small,100,50
11510,68,large,400,200
11510,70,large,400,200
11510,91,large,400,200
11514,69,small,100,50
11516,15,large,400,200
11518,24,small,100,50
11520,46,large,400,200
11520,69,large,400,200
11520,92,large,400,200
11520,97,large,400,200
11530,1,large,400,200
11530,27,large,400,200
11530,28,large,400,200
11542,0,large,400,200
11550,0,large,400,200
11550,6,large,400,200
11550,18,large,400,200
11550,34,large,400,200
11550,38,large,400,200
11550,40,large,400,200
11550,54,large,400,200
11550,58,large,400,200
11550,63,large,400,200
11550,71,large,400,200
11550,79,large,400,200
11552,0,large,400,200
11552,10,medium,200,100
11552,82,large,400,200
11552,89,large,400,200
11553,4,large,400,200
11553,61,large,400,200
11553,75,large,400,200
11553,86,large,400,200
11553,96,large,400,200
11553,98,large,400,200
11554,15,large,400,200
11554,47,large,400,200
11554,56,large,400,200
11554,82,large,400,200
11554,86,large,400,200
11557,3,medium,200,100
11558,1,large,400,200
11558,47,small,100,50
11560,1,large,400,200
11561,2,large,400,200
11561,3,large,400,200
11561,42,medium,200,100
11561,53,large,400,200
11563,0,medium,200,100
11565,22,large,400,200
11566,28,large,400,200
11566,52,large,400,200
11570,66,large,400,200
11570,99,large,400,200
11572,0,medium,200,100
11575,27,large,400,200
11575,42,large,400,200
11575,67,large,400,200
11575,70,large,400,200
11579,0,large,400,200
11580,2,large,400,200
11580,45,large,400,200
11580,98,large,400,200
11581,0,large,400,200
11581,38,large,400,200
11581,78,large,400,200
11581,99,small,100,50
11590,0,large,400,200
11590,3,large,400,200
11590,28,large,400,200
11590,43,large,400,200
11590,47,small,100,50
11590,62,large,400,200
11590,70,large,400,200
11590,72,large,400,200
11596,0,large,400,200
11598,6,large,400,200
11598,76,large,400,200
11691,2,large,400,200
11691,4,large,400,200
11691,9,large,400,200
11691,10,large,400,200
11691,12,large,400,200
11691,24,large,400,200
11691,25,large,400,200
11691,28,large,400,200
11691,33,large,400,200
11691,46,large,400,200
11691,51,large,400,200
11691,54,large,400,200
11691,61,large,400,200
11691,63,large,400,200
11691,64,large,400,200
11691,66,large,400,200
11691,70,large,400,200
11691,71,large,400,200
11691,94,large,400,200
11692,1,large,400,200
11692,46,large,400,200
11692,59,large,400,200
11692,64,large,400,200
11692,66,large,400,200
11692,90,medium,200,100
11693,23,large,400,200
11693,46,large,400,200
11694,2,large,400,200
11694,23,large,400,200
11694,24,large,400,200
11694,47,large,400,200
11701,1,large,400,200
11701,28,large,400,200
11701,87,large,400,200
11702,81,large,400,200
11702,84,large,400,200
11703,2,large,400,200
11703,82,large,400,200
11704,0,large,400,200
11704,14,large,400,200
11704,82,large,400,200
11704,87,large,400,200
11704,90,large,400,200
11705,97,large,400,200
11706,0,large,400,200
11706,57,large,400,200
11706,70,large,400,200
11706,82,large,400,200
11706,83,large,400,200
11706,84,large,400,200
11706,87,large,400,200
11706,90,large,400,200
11709,8,small,100,50
11709,99,medium,200,100
11710,53,large,400,200
11710,76,medium,200,100
11710,99,large,400,200
11713,0,large,400,200
11713,43,small,100,50
11714,50,large,400,200
11714,89,large,400,200
11715,87,medium,200,100
11715,99,small,100,50
11716,1,medium,200,100
11717,31,large,400,200
11717,33,large,400,200
11717,44,large,400,200
11717,57,large,400,200
11717,58,large,400,200
11717,64,large,400,200
11717,70,large,400,200
11717,84,large,400,200
11717,89,large,400,200
11717,98,large,400,200
11719,62,small,100,50
11720,1,large,400,200
11720,2,medium,200,100
11720,23,large,400,200
11720,24,large,400,200
11720,96,large,400,200
11721,2,small,100,50
11722,1,large,400,200
11722,9,large,400,200
11722,29,large,400,200
11722,78,large,400,200
11722,82,large,400,200
11722,91,large,400,200
11722,96,large,400,200
11722,98,large,400,200
11724,0,medium,200,100
11726,2,large,400,200
11726,4,large,400,200
11726,49,large,400,200
11726,51,large,400,200
11726,92,large,400,200
11727,0,large,400,200
11727,2,large,400,200
11727,3,large,400,200
11727,87,large,400,200
11729,75,large,400,200
11729,78,small,100,50
11729,91,large,400,200
11729,99,large,400,200
11730,40,large,400,200
11730,99,large,400,200
11731,1,large,400,200
11731,2,large,400,200
11731,24,large,400,200
11731,47,large,400,200
11733,92,small,100,50
11735,18,large,400,200
11735,31,medium,200,100
11738,1,large,400,200
11738,13,small,100,50
11738,23,large,400,200
11738,51,large,400,200
11740,0,large,400,200
11741,61,large,400,200
11741,73,large,400,200
11741,94,large,400,200
11741,98,large,400,200
11742,1,large,400,200
11742,5,medium,200,100
11746,0,large,400,200
11746,1,large,400,200
11746,60,large,400,200
11746,90,large,400,200
11751,81,large,400,200
11751,82,large,400,200
11753,44,large,400,200
11753,78,medium,200,100
11754,2,medium,200,100
11754,22,large,400,200
11755,10,large,400,200
11755,21,medium,200,100
11756,36,large,400,200
11756,38,large,400,200
11756,80,large,400,200
11757,6,large,400,200
11757,71,large,400,200
11757,83,large,400,200
11757,92,large,400,200
11757,98,large,400,200
11758,0,large,400,200
11758,4,large,400,200
11758,40,large,400,200
11758,47,large,400,200
11758,54,large,400,200
11762,1,large,400,200
11762,2,large,400,200
11762,50,large,400,200
11762,58,small,100,50
11762,74,large,400,200
11763,80,large,400,200
11763,99,small,100,50
11765,81,small,100,50
11766,97,large,400,200
11767,0,large,400,200
11767,70,medium,200,100
11769,67,small,100,50
11769,80,small,100,50
11771,0,large,400,200
11771,50,large,400,200
11771,80,medium,200,100
11772,8,large,400,200
11772,11,large,400,200
11772,77,medium,200,100
11772,84,large,400,200
11772,98,large,400,200
11776,0,large,400,200
11776,1,large,400,200
11776,20,large,400,200
11776,23,medium,200,100
11777,6,medium,200,100
11778,0,large,400,200
11778,22,large,400,200
11778,49,small,100,50
11780,0,large,400,200
11780,77,medium,200,100
11782,50,large,400,200
11782,74,large,400,200
11783,70,large,400,200
11784,2,large,400,200
11784,3,large,400,200
11784,24,large,400,200
11784,25,large,400,200
11784,70,large,400,200
11786,65,medium,200,100
11788,69,medium,200,100
11790,23,large,400,200
11792,57,medium,200,100
11793,0,large,400,200
11793,1,large,400,200
11793,76,small,100,50
11795,81,large,400,200
11795,90,large,400,200
11796,38,large,400,200
11798,1,large,400,200
11798,10,large,400,200
11798,51,large,400,200
11801,81,large,400,200
11901,19,large,400,200
11901,52,large,400,200
11901,76,large,400,200
11901,82,large,400,200
11901,93,large,400,200
11932,53,small,100,50
11933,5,large,400,200
11934,1,large,400,200
11935,28,small,100,50
11937,1,large,400,200
11937,5,medium,200,100
11937,54,large,400,200
11937,99,large,400,200
11940,1,large,400,200
11941,44,medium,200,100
11946,22,large,400,200
11946,44,large,400,200
11946,45,large,400,200
11949,22,large,400,200
11949,72,small,100,50
11950,64,large,400,200
11950,73,large,400,200
11950,97,medium,200,100
11950,99,large,400,200
11951,1,large,400,200
11951,2,large,400,200
11951,23,large,400,200
11951,39,medium,200,100
11954,34,small,100,50
11954,99,medium,200,100
11955,43,small,100,50
11959,55,small,100,50
11961,52,medium,200,100
11961,84,large,400,200
11963,30,large,400,200
11967,4,large,400,200
11967,8,large,400,200
11967,44,large,400,200
11967,92,medium,200,100
11968,11,large,400,200
11971,99,medium,200,100
11977,31,small,100,50
12009,0,large,400,200
12009,65,medium,200,100
12010,32,large,400,200
12010,48,large,400,200
12010,99,large,400,200
12018,22,large,400,200
12018,45,large,400,200
12019,21,large,400,200
12019,39,large,400,200
12020,99,medium,200,100
12022,37,small,100,50
12027,17,small,100,50
12028,1,small,100,50
12037,28,large,400,200
12045,94,small,100,50
12047,1,large,400,200
12047,73,large,400,200
12051,33,large,400,200
12053,33,small,100,50
12054,50,large,400,200
12057,57,medium,200,100
12061,1,medium,200,100
12061,23,large,400,200
12067,89,small,100,50
12068,31,small,100,50
12074,20,large,400,200
12077,40,large,400,200
12077,83,small,100,50
12078,33,large,400,200
12078,50,large,400,200
12078,82,large,400,200
12083,12,medium,200,100
12084,54,large,400,200
12090,6,small,100,50
12090,53,large,400,200
12093,11,small,100,50
12095,52,large,400,200
12116,99,small,100,50
12117,95,medium,200,100
12118,2,large,400,200
12118,55,medium,200,100
12118,97,large,400,200
12120,97,small,100,50
12122,7,small,100,50
12123,77,large,400,200
12124,98,small,100,50
12134,44,medium,200,100
12134,94,small,100,50
12136,93,small,100,50
12137,73,medium,200,100
12138,14,medium,200,100
12140,9,small,100,50
12140,99,small,100,50
12143,11,small,100,50
12143,48,small,100,50
12144,73,large,400,200
12144,85,large,400,200
12144,90,medium,200,100
12148,1,medium,200,100
12148,3,small,100,50
12149,59,small,100,50
12149,67,small,100,50
12151,96,small,100,50
12154,0,medium,200,100
12155,67,small,100,50
12158,55,medium,200,100
12158,90,small,100,50
12159,67,medium,200,100
12160,54,small,100,50
12167,19,medium,200,100
12170,12,large,400,200
12180,4,large,400,200
12180,49,large,400,200
12182,28,medium,200,100
12182,99,large,400,200
12183,24,large,400,200
12184,25,large,400,200
12186,97,medium,200,100
12187,68,small,100,50
12188,61,small,100,50
12188,84,large,400,200
12189,52,large,400,200
12189,75,large,400,200
12190,1,small,100,50
12196,2,medium,200,100
12197,98,small,100,50
12198,20,medium,200,100
12202,51,large,400,200
12202,60,small,100,50
12202,99,large,400,200
12204,82,large,400,200
12204,83,large,400,200
12204,84,large,400,200
12205,11,large,400,200
12205,31,small,100,50
12209,32,large,400,200
12209,36,medium,200,100
12211,0,large,400,200
12211,46,large,400,200
12302,0,large,400,200
12302,37,large,400,200
12302,58,medium,200,100
12303,5,large,400,200
12303,37,large,400,200
12304,3,large,400,200
12304,4,large,400,200
12306,47,small,100,50
12306,58,large,400,200
12306,59,large,400,200
12306,68,large,400,200
12306,99,large,400,200
12307,36,large,400,200
12307,71,large,400,200
12308,76,large,400,200
12308,99,large,400,200
12309,6,large,400,200
12309,18,large,400,200
12309,22,large,400,200
12309,31,large,400,200
12309,37,small,100,50
12309,69,large,400,200
12401,42,large,400,200
12401,45,small,100,50
12401,51,large,400,200
12401,58,large,400,200
12401,70,large,400,200
12404,3,large,400,200
12405,61,small,100,50
12413,44,small,100,50
12414,90,large,400,200
12414,94,large,400,200
12419,0,medium,200,100
12428,46,small,100,50
12428,73,medium,200,100
12431,22,medium,200,100
12434,0,medium,200,100
12446,2,large,400,200
12451,0,small,100,50
12455,99,small,100,50
12457,29,small,100,50
12457,97,small,100,50
12461,98,small,100,50
12463,22,small,100,50
12466,36,medium,200,100
12477,43,medium,200,100
12484,42,small,100,50
12485,90,small,100,50
12498,60,small,100,50
12508,43,small,100,50
12518,23,large,400,200
12521,98,small,100,50
12522,63,medium,200,100
12524,68,small,100,50
12524,69,large,400,200
12526,91,medium,200,100
12528,52,large,400,200
12531,14,small,100,50
12533,46,medium,200,100
12533,97,large,400,200
12533,99,large,400,200
12534,22,large,400,200
12540,50,large,400,200
12540,60,small,100,50
12542,80,small,100,50
12542,99,small,100,50
12545,63,small,100,50
12546,66,small,100,50
12547,63,small,100,50
12549,98,small,100,50
12550,4,large,400,200
12550,7,large,400,200
12550,23,large,400,200
12550,58,large,400,200
12550,74,large,400,200
12550,83,small,100,50
12553,0,large,400,200
12561,65,large,400,200
12564,73,medium,200,100
12564,99,small,100,50
12565,95,medium,200,100
12566,22,large,400,200
12566,45,large,400,200
12569,50,large,400,200
12569,56,medium,200,100
12570,22,large,400,200
12570,45,large,400,200
12571,3,small,100,50
12571,99,medium,200,100
12572,43,small,100,50
12575,38,small,100,50
12577,2,small,100,50
12578,64,small,100,50
12580,10,large,400,200
12581,57,medium,200,100
12582,13,small,100,50
12582,99,medium,200,100
12583,30,small,100,50
12585,21,small,100,50
12586,0,large,400,200
12586,1,medium,200,100
12586,45,large,400,200
12589,60,small,100,50
12589,72,large,400,200
12589,98,large,400,200
12589,99,large,400,200
12590,77,large,400,200
12590,99,medium,200,100
12601,0,large,400,200
12601,4,large,400,200
12601,10,large,400,200
12601,61,large,400,200
12603,1,large,400,200
12603,24,large,400,200
12603,29,large,400,200
12603,67,large,400,200
12701,20,large,400,200
12719,99,small,100,50
12720,39,small,100,50
12721,1,medium,200,100
12721,23,large,400,200
12721,45,large,400,200
12723,57,small,100,50
12725,25,small,100,50
12726,14,medium,200,100
12729,28,large,400,200
12732,40,small,100,50
12737,22,small,100,50
12738,59,small,100,50
12740,0,small,100,50
12747,0,medium,200,100
12748,0,small,100,50
12754,0,large,400,200
12754,72,large,400,200
12758,96,small,100,50
12764,73,small,100,50
12771,88,large,400,200
12771,99,small,100,50
12775,1,medium,200,100
12789,88,medium,200,100
12790,40,large,400,200
12791,36,small,100,50
12801,9,large,400,200
12801,20,large,400,200
12803,49,large,400,200
12803,59,large,400,200
12804,98,large,400,200
12804,99,medium,200,100
12809,24,large,400,200
12814,97,small,100,50
12816,90,small,100,50
12817,10,small,100,50
12821,97,small,100,50
12822,49,large,400,200
12822,65,medium,200,100
12828,8,large,400,200
12831,0,large,400,200
12831,20,medium,200,100
12831,31,large,400,200
12831,46,large,400,200
12832,5,large,400,200
12833,76,large,400,200
12834,8,large,400,200
12839,93,medium,200,100
12839,99,large,400,200
12842,98,small,100,50
12845,83,large,400,200
12846,99,small,100,50
12865,7,large,400,200
12866,1,large,400,200
12866,77,large,400,200
12870,43,small,100,50
12871,71,medium,200,100
12871,99,small,100,50
12883,70,large,400,200
12885,2,medium,200,100
12887,25,large,400,200
12901,20,large,400,200
12901,58,large,400,200
12901,97,large,400,200
12912,99,small,100,50
12914,98,small,100,50
12916,37,small,100,50
12916,69,small,100,50
12918,96,medium,200,100
12919,70,medium,200,100
12920,57,medium,200,100
12921,19,large,400,200
12923,97,small,100,50
12926,5,large,400,200
12929,99,small,100,50
12934,94,medium,200,100
12935,97,small,100,50
12936,97,small,100,50
12937,50,medium,200,100
12941,99,small,100,50
12944,65,small,100,50
12946,1,small,100,50
12950,98,small,100,50
12953,1,medium,200,100
12953,2,large,400,200
12956,99,small,100,50
12958,99,small,100,50
12959,97,small,100,50
12960,48,small,100,50
12960,99,small,100,50
12962,75,large,400,200
12972,49,large,400,200
12972,64,medium,200,100
12974,47,medium,200,100
12981,99,small,100,50
12983,42,large,400,200
12986,1,small,100,50
12992,39,large,400,200
12996,39,small,100,50
